episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
1134,1040.0,760,738436,0.1,0.1435926117002964,3877.312125417,True,False
1135,1340.0,959,739395,0.1,0.15525430322441597,3881.636240707998,True,False
1136,700.0,598,739993,0.1,0.15463148808727661,3884.3040588749973,True,False
1137,440.0,426,740419,0.1,0.15705240154111721,3886.2249182919986,True,False
1138,1690.0,969,741388,0.1,0.13445445774084747,3890.487782417,True,False
1139,380.0,455,741843,0.1,0.15141741761657518,3892.540454957998,True,False
1140,710.0,569,742412,0.1,0.14839275928956647,3895.0788340420004,True,False
1141,900.0,745,743157,0.1,0.13764776918356136,3898.32033875,True,False
1142,1720.0,987,744144,0.1,0.13926792117627526,3902.4434507919977,True,False
1143,1200.0,570,744714,0.1,0.11669208752122563,3904.818285999998,True,False
1144,1290.0,905,745619,0.1,0.14098386361008197,3908.624947791999,True,False
1145,750.0,532,746151,0.1,0.13409372781844517,3910.8797730000006,True,False
1146,620.0,680,746831,0.1,0.15042690829757382,3913.8404536669987,True,False
1147,1590.0,708,747539,0.1,0.14245500844919076,3917.114008499997,True,False
1148,840.0,687,748226,0.1,0.1347385421178715,3920.144185833,True,False
1149,1290.0,869,749095,0.1,0.14721080966396816,3924.0231264579998,True,False
1150,1360.0,920,750015,0.1,0.1222643295141018,3928.4204798749997,True,False
1151,870.0,558,750573,0.1,0.12395309655527983,3932.012902749997,True,False
1152,1340.0,538,751111,0.1,0.13247713791345483,3934.2744076249983,True,False
1153,330.0,379,751490,0.1,0.12374391571471566,3935.9925610419996,True,False
1154,490.0,512,752002,0.1,0.1334958374791313,3938.4321753330005,True,False
1155,540.0,632,752634,0.1,0.15911360661487414,3941.2446618329996,True,False
1156,2710.0,952,753586,0.1,0.1463081786690765,3945.7061100419996,True,False
1157,660.0,574,754160,0.1,0.15012724709231406,3948.855079957997,True,False
1158,770.0,744,754904,0.1,0.15357369042292077,3952.068758292,True,False
1159,750.0,527,755431,0.1,0.12731683589802442,3954.316219832999,True,False
1160,1450.0,759,756190,0.1,0.14412965288287716,3957.8981552080004,True,False
1161,870.0,582,756772,0.1,0.13307471200823784,3960.4467070419996,True,False
1162,850.0,550,757322,0.1,0.11327223088184413,3962.8736656250003,True,False
1163,1460.0,746,758068,0.1,0.12480715009817146,3966.1617657919996,True,False
1164,1850.0,920,758988,0.1,0.1167203064845956,3970.283859125,True,False
1165,1760.0,854,759842,0.1,0.12547375838941252,3974.168725042,True,False
1166,1850.0,969,760811,0.1,0.13365873754455532,3978.5884452499995,True,False
1167,1670.0,780,761591,0.1,0.14407532587647437,3982.0621470419974,True,False
1168,940.0,613,762204,0.1,0.1342216478176899,3984.742919041997,True,False
1169,990.0,845,763049,0.1,0.1231315063480376,3988.38684725,True,False
1170,2010.0,814,763863,0.1,0.15396538114386238,3992.0577961669987,True,False
1171,980.0,727,764590,0.1,0.1560034906123202,3995.3890373329996,True,False
1172,1100.0,629,765219,0.1,0.15047066359762934,3998.197022958,True,False
1173,1230.0,726,765945,0.1,0.13064847953085387,4001.3701427919987,True,False
1174,840.0,676,766621,0.1,0.12657139313644206,4004.2708469169993,True,False
1175,1880.0,1056,767677,0.1,0.14583640173077583,4008.9621649580004,True,False
1176,930.0,740,768417,0.1,0.13844663343719535,4013.1723514999976,True,False
1177,1750.0,771,769188,0.1,0.1496769494999567,4016.5289581670004,True,False
1178,1200.0,829,770017,0.1,0.13008388714945834,4020.855236291998,True,False
1179,1540.0,730,770747,0.1,0.12406531498245485,4024.4744202919974,True,False
1180,1000.0,706,771453,0.1,0.14813042303684068,4027.5277266249977,True,False
1181,1340.0,789,772242,0.1,0.13071540541719967,4030.9654003329997,True,False
1182,1450.0,1017,773259,0.1,0.11216264371356861,4035.6299540830005,True,False
1183,1030.0,827,774086,0.1,0.11996659537516355,4040.066221457997,True,False
1184,1220.0,847,774933,0.1,0.14029652057742736,4043.8020828329973,True,False
1185,1490.0,785,775718,0.1,0.14313439574396733,4047.3733907919996,True,False
1186,1510.0,713,776431,0.1,0.12889878825399648,4050.7533391670004,True,False
1187,960.0,730,777161,0.1,0.1326084519772093,4054.3306106249984,True,False
1188,840.0,769,777930,0.1,0.1577140425409501,4058.0727140829986,True,False
1189,1430.0,1047,778977,0.1,0.1426104490453278,4063.8821774999997,True,False
1190,1040.0,736,779713,0.1,0.12885722121142823,4067.39541225,True,False
1191,750.0,657,780370,0.1,0.1554821317265855,4070.6399657919974,True,False
1192,1240.0,747,781117,0.1,0.14879328638992526,4074.267711166998,True,False
1193,1140.0,775,781892,0.1,0.13380091792913443,4077.3649231249983,True,False
1194,1020.0,923,782815,0.1,0.13885193308410437,4081.0078604169976,True,False
1195,1970.0,812,783627,0.1,0.13879251089222325,4084.2277519169984,True,False
1196,1090.0,657,784284,0.1,0.11426180128121015,4086.9871211249992,True,False
1197,1470.0,763,785047,0.1,0.14569460604535905,4090.897027457999,True,False
1198,1730.0,1033,786080,0.1,0.12626790638624702,4095.2092044579986,True,False
1199,520.0,565,786645,0.1,0.15517522442214032,4098.033819041997,True,False
1200,850.0,617,787262,0.1,0.1398448162385589,4101.431063291999,True,False
1201,1000.0,968,788230,0.1,0.13688538308170708,4107.724892124999,True,False
1202,2170.0,746,788976,0.1,0.11904973467005128,4111.3217094579995,True,False
1203,1530.0,1261,790237,0.1,0.14843780802828924,4116.902177374999,True,False
1204,810.0,550,790787,0.1,0.12755899876356125,4119.206978832997,True,False
1205,750.0,515,791302,0.1,0.11405696064349292,4121.253297416999,True,False
1206,1300.0,1073,792375,0.1,0.14372904725901003,4125.553255583,True,False
1207,1530.0,628,793003,0.1,0.12861835083384424,4128.6260283329975,True,False
1208,1150.0,936,793939,0.1,0.15013055665752825,4132.733790499999,True,False
1209,680.0,523,794462,0.1,0.1588439187532618,4134.916029,True,False
1210,1230.0,728,795190,0.1,0.1650086047005031,4137.995833499997,True,False
1211,940.0,747,795937,0.1,0.1445261557153202,4141.272235707998,True,False
1212,740.0,509,796446,0.1,0.11958256730531144,4143.4614210830005,True,False
1213,810.0,618,797064,0.1,0.15032495625557438,4146.0273243329975,True,False
1214,920.0,686,797750,0.1,0.10789952299704678,4148.813250166997,True,False
1215,1080.0,811,798561,0.1,0.12101520570407948,4152.106505874999,True,False
1216,1110.0,641,799202,0.1,0.14352103301789612,4154.7772249579975,True,False
1217,1470.0,676,799878,0.1,0.1338881500307801,4157.576817082998,True,False
1218,890.0,595,800473,0.1,0.1531984267768844,4160.046523458001,True,False
1219,880.0,779,801252,0.1,0.1502663788314049,4163.180879416999,True,False
1220,630.0,501,801753,0.1,0.09995139583945274,4165.191453042,True,False
1221,1350.0,864,802617,0.1,0.13196305682261786,4168.690340666999,True,False
1222,1090.0,1029,803646,0.1,0.14305574075112315,4172.875728416999,True,False
1223,980.0,741,804387,0.1,0.12815907214944428,4175.846792207998,True,False
1224,660.0,522,804909,0.1,0.11954996244313608,4177.945515374999,True,False
1225,1010.0,691,805600,0.1,0.10836667239106115,4180.676270832999,True,False
1226,1290.0,774,806374,0.1,0.14593844613726276,4185.065317917,True,False
1227,1890.0,945,807319,0.1,0.12809033223064775,4188.796753541999,True,False
1228,1690.0,694,808013,0.1,0.1392082784795898,4191.543203624999,True,False
1229,710.0,562,808575,0.1,0.16132506552551473,4193.737264374999,True,False
1230,760.0,591,809166,0.1,0.1389349562845923,4196.080119499999,True,False
1231,580.0,459,809625,0.1,0.11065112522438816,4197.897008707998,True,False
1232,1030.0,656,810281,0.1,0.12377285373556178,4200.504998666998,True,False
1233,1510.0,665,810946,0.1,0.1322295241372054,4203.154486125,True,False
1234,1130.0,765,811711,0.1,0.14709961400684263,4206.166985791999,True,False
1235,440.0,377,812088,0.1,0.1517880259964027,4207.678244541999,True,False
1236,1310.0,840,812928,0.1,0.14781120471833717,4211.001424832997,True,False
1237,930.0,715,813643,0.1,0.15458642812759688,4213.7970454999995,True,False
1238,1640.0,767,814410,0.1,0.1674917225027457,4216.876848958,True,False
1239,930.0,799,815209,0.1,0.15369026547297834,4220.045311416998,True,False
1240,880.0,635,815844,0.1,0.11622630774318797,4222.572124082999,True,False
1241,890.0,681,816525,0.1,0.17545979534659314,4225.266888832997,True,False
1242,1120.0,946,817471,0.1,0.13880213007520317,4229.003688541998,True,False
1243,750.0,766,818237,0.1,0.14191005280978666,4231.963566582999,True,False
1244,770.0,552,818789,0.1,0.14131295436696298,4234.122495083,True,False
1245,380.0,364,819153,0.1,0.1322758718096948,4235.532988125,True,False
1246,880.0,653,819806,0.1,0.13884349656434147,4238.099641833,True,False
1247,850.0,527,820333,0.1,0.13050814407567182,4240.202867958,True,False
1248,550.0,470,820803,0.1,0.13354062155271187,4242.083082582998,True,False
1249,410.0,416,821219,0.1,0.1679280858952552,4243.7359165829985,True,False
1250,1000.0,836,822055,0.1,0.13197719234456287,4247.044868707999,True,False
1251,2220.0,1114,823169,0.1,0.1527206606321758,4252.7149238329985,True,False
1252,1260.0,1057,824226,0.1,0.1467091393318366,4256.963332707997,True,False
1253,1890.0,882,825108,0.1,0.1554712910896243,4260.988953332999,True,False
1254,770.0,635,825743,0.1,0.16622763096437423,4263.514133541998,True,False
1255,1630.0,708,826451,0.1,0.12685030660891938,4266.903808125,True,False
1256,940.0,629,827080,0.1,0.13103251986771444,4270.702657624999,True,False
1257,970.0,590,827670,0.1,0.1696730193358903,4273.788477124999,True,False
1258,610.0,552,828222,0.1,0.13340175508157068,4276.6884268329995,True,False
1259,520.0,409,828631,0.1,0.15939036086566893,4278.557866416999,True,False
1260,1440.0,611,829242,0.1,0.17580151411832548,4281.357757292,True,False
1261,830.0,621,829863,0.1,0.1387673408874581,4284.458128499999,True,False
1262,710.0,626,830489,0.1,0.12724047182661713,4287.675952916998,True,False
1263,380.0,369,830858,0.1,0.14657383134750568,4289.497709166997,True,False
1264,520.0,564,831422,0.1,0.1485068388415355,4292.328579082998,True,False
1265,1840.0,863,832285,0.1,0.1340435352348895,4296.668282999999,True,False
1266,2180.0,729,833014,0.1,0.13591302331577945,4299.746897833,True,False
1267,1240.0,677,833691,0.1,0.14199024054205275,4302.665711707999,True,False
1268,980.0,696,834387,0.1,0.15861836422620149,4305.725135582998,True,False
1269,1130.0,715,835102,0.1,0.14894209226707839,4308.794339791999,True,False
1270,1960.0,1026,836128,0.1,0.14173622946128075,4313.294867499997,True,False
1271,1270.0,735,836863,0.1,0.14402053798319864,4316.496041832997,True,False
1272,960.0,794,837657,0.1,0.12344477740327019,4319.873858332998,True,False
1273,1180.0,769,838426,0.1,0.16886847920250148,4323.250322417,True,False
1274,1570.0,727,839153,0.1,0.14645423230479707,4326.334579541999,True,False
1275,460.0,497,839650,0.1,0.13598333166972285,4328.555327708,True,False
1276,1140.0,647,840297,0.1,0.14391910089294851,4332.677147457998,True,False
1277,1370.0,923,841220,0.1,0.1444069864188051,4336.638380917,True,False
1278,980.0,636,841856,0.1,0.1340936448120471,4339.363856707998,True,False
1279,610.0,516,842372,0.1,0.11693072064902431,4341.512031791997,True,False
1280,970.0,731,843103,0.1,0.1457216245644204,4344.5909678749995,True,False
1281,1420.0,961,844064,0.1,0.15231227406389486,4348.642703333,True,False
1282,1580.0,865,844929,0.1,0.14359747026012176,4352.210630792,True,False
1283,1200.0,770,845699,0.1,0.13918633293360472,4355.511700249997,True,False
1284,2750.0,846,846545,0.1,0.15409677035509134,4358.987191041997,True,False
1285,2180.0,620,847165,0.1,0.142254199676456,4361.717182124998,True,False
1286,1290.0,889,848054,0.1,0.15727462941730344,4365.6644042499975,True,False
1287,1290.0,886,848940,0.1,0.15343946715195975,4369.289021082997,True,False
1288,810.0,621,849561,0.1,0.13399571397852514,4371.830613167,True,False
1289,1710.0,833,850394,0.1,0.1345481742710735,4375.199752249999,True,False
1290,1240.0,804,851198,0.1,0.150903276376315,4378.412314041998,True,False
1291,700.0,598,851796,0.1,0.17976132017870744,4380.816863874999,True,False
1292,930.0,604,852400,0.1,0.12924584546527326,4383.2290995,True,False
1293,1150.0,604,853004,0.1,0.14908413962763273,4385.661416832998,True,False
1294,1670.0,800,853804,0.1,0.13756171917542814,4388.94995925,True,False
1295,840.0,641,854445,0.1,0.15042936478275806,4391.520558958,True,False
1296,1290.0,1015,855460,0.1,0.15050693665902445,4395.434268124998,True,False
1297,970.0,881,856341,0.1,0.15682596000419421,4398.920471124999,True,False
1298,1010.0,574,856915,0.1,0.12987809257021735,4401.2051069579975,True,False
1299,1200.0,956,857871,0.1,0.13884533463225204,4404.922478500001,True,False
1300,1080.0,765,858636,0.1,0.14050402449599156,4407.958777207998,True,False
1301,770.0,542,859178,0.1,0.1222134184230257,4411.139987667,True,False
1302,1030.0,541,859719,0.1,0.15801806549231212,4413.2617126669975,True,False
1303,1310.0,806,860525,0.1,0.14689694741501078,4416.394476499998,True,False
1304,640.0,656,861181,0.1,0.14058844224981418,4419.025013208,True,False
1305,1080.0,964,862145,0.1,0.1446328712279495,4422.890890499999,True,False
1306,660.0,446,862591,0.1,0.1444039054483444,4424.674939958,True,False
1307,1050.0,734,863325,0.1,0.135456462977859,4427.551664708,True,False
1308,860.0,580,863905,0.1,0.1482850967553155,4429.997456749999,True,False
1309,820.0,740,864645,0.1,0.16682399686526608,4433.276130332997,True,False
1310,2030.0,869,865514,0.1,0.15306441155412503,4436.957742374998,True,False
1311,2240.0,670,866184,0.1,0.14426267415373809,4439.821009457999,True,False
1312,450.0,435,866619,0.1,0.12965293787419796,4441.696040082999,True,False
1313,920.0,591,867210,0.1,0.13290439942549612,4444.256154125,True,False
1314,700.0,560,867770,0.1,0.16521512107657535,4446.672376625,True,False
1315,1000.0,653,868423,0.1,0.13783910155204906,4449.3988527500005,True,False
1316,1010.0,626,869049,0.1,0.1375496599491045,4452.113611875,True,False
1317,980.0,652,869701,0.1,0.14939391466737525,4454.926097207997,True,False
1318,1150.0,647,870348,0.1,0.14437759235317324,4457.636401042,True,False
1319,1100.0,773,871121,0.1,0.13656553231334131,4460.944665499999,True,False
1320,940.0,567,871688,0.1,0.13995864069167996,4463.391889125,True,False
1321,1240.0,755,872443,0.1,0.15622439081879688,4466.646093957999,True,False
1322,2420.0,779,873222,0.1,0.12949244084839637,4469.990688832997,True,False
1323,620.0,576,873798,0.1,0.15749736960666874,4472.428161874999,True,False
1324,1430.0,795,874593,0.1,0.15442536322952216,4475.806347582999,True,False
1325,1870.0,902,875495,0.1,0.14098207162486182,4479.683047499999,True,False
1326,1060.0,623,876118,0.1,0.13545651038965353,4483.259264875,True,False
1327,830.0,645,876763,0.1,0.1381641962096928,4486.0461172079995,True,False
1328,1470.0,642,877405,0.1,0.14747926700420633,4488.936529249997,True,False
1329,1810.0,939,878344,0.1,0.12541643547567916,4492.919339207998,True,False
1330,950.0,622,878966,0.1,0.15642533248230334,4495.596701582999,True,False
1331,720.0,554,879520,0.1,0.15662442539021265,4498.003473875,True,False
1332,540.0,505,880025,0.1,0.13005682314553904,4500.137576957997,True,False
1333,690.0,556,880581,0.1,0.1494506437787049,4502.356474417,True,False
1334,1310.0,843,881424,0.1,0.1456970486313246,4505.626578707997,True,False
1335,1070.0,699,882123,0.1,0.15217991443029766,4508.396178957999,True,False
1336,1180.0,685,882808,0.1,0.14594686951293329,4511.17969375,True,False
1337,510.0,391,883199,0.1,0.15975582808947442,4512.918718124998,True,False
1338,510.0,441,883640,0.1,0.18002018926514163,4514.865667124999,True,False
1339,530.0,451,884091,0.1,0.1480144277614142,4516.728681999997,True,False
1340,1020.0,922,885013,0.1,0.16916493665894647,4520.3615512920005,True,False
1341,950.0,705,885718,0.1,0.14420043797740204,4523.172677541999,True,False
1342,910.0,560,886278,0.1,0.13993152409259763,4525.426899999999,True,False
1343,890.0,626,886904,0.1,0.14974429662440233,4528.002367249999,True,False
1344,440.0,445,887349,0.1,0.1412258239815364,4529.833487124997,True,False
1345,1160.0,857,888206,0.1,0.15487388841738212,4533.243401249998,True,False
1346,1370.0,901,889107,0.1,0.16860059207512273,4536.846030499997,True,False
1347,610.0,561,889668,0.1,0.13092024601890262,4539.165076582998,True,False
1348,1370.0,797,890465,0.1,0.13807306648349044,4542.369179875001,True,False
1349,1060.0,761,891226,0.1,0.14070652219417848,4545.3688587920005,True,False
1350,1730.0,872,892098,0.1,0.17558741187591345,4548.884366167,True,False
1351,1590.0,742,892840,0.1,0.13502978631645762,4553.0944781670005,True,False
1352,1110.0,696,893536,0.1,0.19197241533761736,4555.910931499999,True,False
1353,1630.0,703,894239,0.1,0.17149630195328167,4558.670311541999,True,False
1354,1770.0,910,895149,0.1,0.137049499768437,4562.288479416999,True,False
1355,960.0,779,895928,0.1,0.16028865215679008,4565.437040917001,True,False
1356,1200.0,786,896714,0.1,0.14812695284431077,4568.558184833,True,False
1357,530.0,442,897156,0.1,0.15740075831611952,4570.366967791997,True,False
1358,1070.0,819,897975,0.1,0.1656371173722779,4573.6793899999975,True,False
1359,990.0,792,898767,0.1,0.16052719510414384,4576.876850417,True,False
1360,1700.0,746,899513,0.1,0.14189941516733742,4579.830428416997,True,False
1361,520.0,423,899936,0.1,0.12456727895955995,4581.543582291997,True,False
1362,1210.0,715,900651,0.1,0.15334376209321315,4584.382547124998,True,False
1363,1410.0,780,901431,0.1,0.16775187082015552,4587.516966583,True,False
1364,960.0,855,902286,0.1,0.14310802764772812,4591.015473125,True,False
1365,620.0,513,902799,0.1,0.13497569313040003,4593.126369041998,True,False
1366,1140.0,604,903403,0.1,0.16101673746247167,4595.572276082999,True,False
1367,690.0,539,903942,0.1,0.1533392737309138,4597.732733624998,True,False
1368,1290.0,953,904895,0.1,0.17284818201818886,4601.499619167,True,False
1369,1160.0,846,905741,0.1,0.13977721370405183,4604.894183624998,True,False
1370,620.0,496,906237,0.1,0.13457471129274176,4606.899333582998,True,False
1371,970.0,701,906938,0.1,0.1565439248085022,4609.702146832999,True,False
1372,1270.0,909,907847,0.1,0.16115037879459396,4613.317321499999,True,False
1373,850.0,636,908483,0.1,0.12877874313004362,4615.857861124998,True,False
1374,1090.0,656,909139,0.1,0.1836809603860829,4618.507494624999,True,False
1375,940.0,705,909844,0.1,0.17062813830746096,4621.329148291999,True,False
1376,950.0,635,910479,0.1,0.15135066838392727,4624.68078975,True,False
1377,560.0,524,911003,0.1,0.1618496084031258,4626.743578916998,True,False
1378,1310.0,869,911872,0.1,0.15009212495605334,4630.191922624999,True,False
1379,840.0,586,912458,0.1,0.12806506756029717,4632.532308999998,True,False
1380,1040.0,662,913120,0.1,0.1917381602821939,4635.200444332997,True,False
1381,1100.0,552,913672,0.1,0.1635964587735741,4637.438976333,True,False
1382,730.0,574,914246,0.1,0.14487685698208275,4639.727107249997,True,False
1383,1250.0,843,915089,0.1,0.1485356370790451,4643.052733666998,True,False
1384,930.0,682,915771,0.1,0.18330917097628116,4645.780225667,True,False
1385,2340.0,694,916465,0.1,0.14506369064851055,4648.798860291998,True,False
1386,330.0,419,916884,0.1,0.1394967289552802,4650.684136042,True,False
1387,710.0,685,917569,0.1,0.14062246665009978,4653.622627833,True,False
1388,1090.0,731,918300,0.1,0.16197250754943962,4656.824277666998,True,False
1389,970.0,808,919108,0.1,0.16758698147564832,4660.444558583,True,False
1390,1190.0,922,920030,0.1,0.1359915029986397,4665.280612082999,True,False
1391,1130.0,692,920722,0.1,0.15643001591108438,4668.471637499999,True,False
1392,690.0,702,921424,0.1,0.16788792445070364,4671.575363832999,True,False
1393,1340.0,586,922010,0.1,0.18237727763105746,4674.097767416999,True,False
1394,2150.0,764,922774,0.1,0.18482727017156117,4677.361809541999,True,False
1395,960.0,685,923459,0.1,0.18862264435629397,4680.364763082998,True,False
1396,1340.0,672,924131,0.1,0.15429953929214252,4683.263269416999,True,False
1397,1260.0,808,924939,0.1,0.15373741785562275,4686.777657625,True,False
1398,1110.0,776,925715,0.1,0.15208466491210706,4690.131674624998,True,False
1399,1080.0,670,926385,0.1,0.18429780595137604,4693.029740124999,True,False
1400,1490.0,871,927256,0.1,0.1881661836502202,4696.787811041999,True,False
1401,1500.0,1048,928304,0.1,0.18662612865330608,4702.469524832999,True,False
1402,860.0,791,929095,0.1,0.14458710431750052,4705.981356666998,True,False
1403,760.0,541,929636,0.1,0.18056242151514573,4708.338288999999,True,False
1404,2170.0,1333,930969,0.1,0.14465424935850832,4714.112787582999,True,False
1405,1100.0,697,931666,0.1,0.16434355662471947,4717.0778537080005,True,False
1406,1050.0,893,932559,0.1,0.14007267164642767,4720.947317874998,True,False
1407,1030.0,712,933271,0.1,0.18320554371379064,4723.941329541998,True,False
1408,1050.0,621,933892,0.1,0.16975094225162116,4726.413592207999,True,False
1409,1090.0,645,934537,0.1,0.14718512977872575,4728.940673541998,True,False
1410,1560.0,977,935514,0.1,0.16389799406599315,4732.808059707997,True,False
1411,770.0,552,936066,0.1,0.15782765828181003,4735.027936041999,True,False
1412,990.0,644,936710,0.1,0.16358134192154275,4737.562138707999,True,False
1413,980.0,738,937448,0.1,0.1486276611685753,4740.487313833,True,False
1414,1180.0,682,938130,0.1,0.1515830186140888,4743.225213041998,True,False
1415,620.0,542,938672,0.1,0.2047175285680329,4745.393569042,True,False
1416,720.0,567,939239,0.1,0.15605042380749756,4747.618602250001,True,False
1417,900.0,740,939979,0.1,0.14541552987050366,4750.513262917,True,False
1418,1240.0,842,940821,0.1,0.17870845424090798,4753.876634707998,True,False
1419,480.0,508,941329,0.1,0.12984235408737904,4755.8988681249975,True,False
1420,1030.0,770,942099,0.1,0.1345277804066427,4758.926317792,True,False
1421,440.0,539,942638,0.1,0.15283717626222856,4761.069931582999,True,False
1422,1150.0,726,943364,0.1,0.13343702934191123,4763.962329957998,True,False
1423,1480.0,797,944161,0.1,0.16550108240028122,4767.095376833,True,False
1424,1720.0,895,945056,0.1,0.15452893600533052,4770.663415625,True,False
1425,850.0,700,945756,0.1,0.17486918234399387,4773.432203166998,True,False
1426,1180.0,778,946534,0.1,0.1816237847483957,4777.723287082998,True,False
1427,1450.0,887,947421,0.1,0.15978736951443795,4781.1911518749985,True,False
1428,710.0,665,948086,0.1,0.13220665143825203,4783.808538707999,True,False
1429,2350.0,855,948941,0.1,0.15809559728079867,4787.239151457998,True,False
1430,1660.0,932,949873,0.1,0.1518494186627123,4790.978962916997,True,False
1431,930.0,799,950672,0.1,0.11234812835231424,4794.167390957999,True,False
1432,2480.0,992,951664,0.1,0.1685056561273673,4798.060236833,True,False
1433,740.0,457,952121,0.1,0.1718136314302683,4799.920900166999,True,False
1434,1200.0,790,952911,0.1,0.1635144455878414,4803.164935291999,True,False
1435,1110.0,789,953700,0.1,0.1599654598594314,4806.574496375,True,False
1436,950.0,743,954443,0.1,0.14042400631147461,4809.560837916997,True,False
1437,1150.0,966,955409,0.1,0.17076824698597193,4813.34519525,True,False
1438,1080.0,757,956166,0.1,0.1457570003316043,4816.389886875,True,False
1439,1260.0,712,956878,0.1,0.1658466181435277,4819.190584707998,True,False
1440,900.0,695,957573,0.1,0.17914146017925492,4821.939359541997,True,False
1441,1080.0,716,958289,0.1,0.1495240808948458,4824.811373958,True,False
1442,860.0,684,958973,0.1,0.15713632535951877,4827.566421042,True,False
1443,410.0,452,959425,0.1,0.12822915198264923,4829.361312207999,True,False
1444,1610.0,902,960327,0.1,0.16093942531281047,4832.909036082998,True,False
1445,940.0,676,961003,0.1,0.14425980141000636,4835.597584249997,True,False
1446,1560.0,706,961709,0.1,0.17369491482774416,4838.416696458,True,False
1447,1500.0,615,962324,0.1,0.1704002930117505,4840.860432166999,True,False
1448,990.0,737,963061,0.1,0.17377794329481927,4843.7567320419985,True,False
1449,1260.0,718,963779,0.1,0.13812342091520738,4846.620188207999,True,False
1450,910.0,627,964406,0.1,0.17222320862636445,4849.131136917,True,False
1451,480.0,532,964938,0.1,0.1550768657510442,4852.340104499999,True,False
1452,1290.0,1024,965962,0.1,0.13563302517286502,4856.301012083,True,False
1453,920.0,598,966560,0.1,0.15272133108228444,4858.6958900419995,True,False
1454,940.0,750,967310,0.1,0.15680173987692053,4861.710031167,True,False
1455,1040.0,597,967907,0.1,0.12048640973465954,4864.0823671670005,True,False
1456,450.0,454,968361,0.1,0.18109912859896818,4865.860010624998,True,False
1457,960.0,744,969105,0.1,0.16198014300717142,4868.776624416998,True,False
1458,920.0,640,969745,0.1,0.1364997269352898,4871.3093767499995,True,False
1459,340.0,328,970073,0.1,0.14658883168566517,4872.685588791999,True,False
1460,1220.0,663,970736,0.1,0.16661855984613838,4875.328743208,True,False
1461,800.0,846,971582,0.1,0.17506020115379473,4878.629268041997,True,False
1462,990.0,653,972235,0.1,0.16532669879176135,4881.213179916998,True,False
1463,500.0,475,972710,0.1,0.21611333491296328,4883.105889291997,True,False
1464,1360.0,832,973542,0.1,0.16476707633298177,4886.378606291997,True,False
1465,920.0,564,974106,0.1,0.17571270420935983,4888.606174499997,True,False
1466,1440.0,624,974730,0.1,0.15378524630497664,4891.079256375,True,False
1467,1420.0,1049,975779,0.1,0.14794571431111972,4895.203334667,True,False
1468,840.0,549,976328,0.1,0.15419155532035275,4897.433567832999,True,False
1469,930.0,814,977142,0.1,0.1391150770901606,4900.956496416999,True,False
1470,530.0,495,977637,0.1,0.12975004364946677,4903.091007583,True,False
1471,1690.0,999,978636,0.1,0.16198250041157009,4907.323346666999,True,False
1472,1560.0,712,979348,0.1,0.1462929972311419,4910.279090582997,True,False
1473,1200.0,655,980003,0.1,0.15328447761848293,4913.104249917,True,False
1474,1080.0,591,980594,0.1,0.15632002828391017,4915.673219875,True,False
1475,1020.0,603,981197,0.1,0.16872461522553142,4918.250879083,True,False
1476,1620.0,1002,982199,0.1,0.14578764061629773,4923.357656082997,True,False
1477,750.0,590,982789,0.1,0.2018182712380548,4925.967008542,True,False
1478,1280.0,844,983633,0.1,0.13718034662482861,4929.533493749997,True,False
1479,590.0,520,984153,0.1,0.1762449427579458,4931.757229874998,True,False
1480,1660.0,868,985021,0.1,0.1406737514320881,4935.4903385,True,False
1481,1330.0,835,985856,0.1,0.13632764106696588,4939.038593375,True,False
1482,1220.0,823,986679,0.1,0.14263841570695726,4942.511260625,True,False
1483,3780.0,722,987401,0.1,0.13562294207924966,4945.608246166998,True,False
1484,1210.0,646,988047,0.1,0.1539596417999786,4948.356182957999,True,False
1485,820.0,611,988658,0.1,0.1715645316038646,4950.973079957999,True,False
1486,1660.0,853,989511,0.1,0.17956742663548586,4954.620905958,True,False
1487,1090.0,567,990078,0.1,0.15152944590319212,4957.074193707998,True,False
1488,340.0,420,990498,0.1,0.12004519030451774,4958.842458874999,True,False
1489,1080.0,620,991118,0.1,0.14308285373112847,4961.601015291999,True,False
1490,1090.0,786,991904,0.1,0.15026700900404283,4965.190153166997,True,False
1491,930.0,687,992591,0.1,0.15814428323367882,4968.057721916997,True,False
1492,740.0,530,993121,0.1,0.13976974419801308,4970.232019291998,True,False
1493,580.0,506,993627,0.1,0.2008560634410334,4972.239424583,True,False
1494,840.0,567,994194,0.1,0.14311896723655748,4974.452939125,True,False
1495,1140.0,834,995028,0.1,0.16439509614589112,4977.744724124997,True,False
1496,700.0,534,995562,0.1,0.12740833354287578,4979.900875707997,True,False
1497,780.0,563,996125,0.1,0.16231230038700376,4982.163561624999,True,False
1498,1210.0,678,996803,0.1,0.13893251309512988,4984.829320249999,True,False
1499,960.0,594,997397,0.1,0.14021495964703143,4987.191240042001,True,False
1500,1200.0,954,998351,0.1,0.13745762882832468,4990.9457744579995,True,False
1501,1430.0,725,999076,0.1,0.1846371871818389,4995.418334499998,True,False
1502,1370.0,952,1000028,0.1,0.16938562672428725,4999.393199874998,True,False
1503,780.0,680,1000708,0.1,0.14789750921156478,5002.047361707999,True,False
1504,830.0,646,1001354,0.1,0.1519336092013935,5004.874473249998,True,False
